"Magnitude ID";"User ID";"Obs Session ID";Shower;"Start Date";"End Date";"Mag N6";"Mag N5";"Mag N4";"Mag N3";"Mag N2";"Mag N1";"Mag 0";"Mag 1";"Mag 2";"Mag 3";"Mag 4";"Mag 5";"Mag 6";"Mag 7"
360220;44;87718;QUA;"2025-01-03 19:00:00";"2025-01-03 19:25:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
360221;44;87718;QUA;"2025-01-03 19:25:00";"2025-01-03 19:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00
360222;44;87718;QUA;"2025-01-03 19:45:00";"2025-01-03 20:00:00";0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
360223;44;87718;SPO;"2025-01-03 16:55:00";"2025-01-03 20:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;4.00;5.50;1.50;0.00;0.00
360224;418;87719;SPO;"2025-01-04 08:41:00";"2025-01-04 09:49:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;1.00;1.00;0.00;0.00
360225;418;87719;ANT;"2025-01-04 08:41:00";"2025-01-04 09:49:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00
360226;418;87719;QUA;"2025-01-04 08:41:00";"2025-01-04 09:49:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00
360227;418;87719;SPO;"2025-01-04 09:50:00";"2025-01-04 10:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;2.00;0.00;0.00
360228;418;87719;ANT;"2025-01-04 09:50:00";"2025-01-04 10:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
360229;418;87719;QUA;"2025-01-04 09:50:00";"2025-01-04 10:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
360230;33;87720;QUA;"2025-01-03 16:39:00";"2025-01-03 17:02:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.50;0.50;0.00;0.00
360231;33;87720;SPO;"2025-01-03 16:39:00";"2025-01-03 17:02:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.50;4.00;0.50
360232;33;87720;QUA;"2025-01-03 17:02:00";"2025-01-03 17:28:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;3.50;1.50;1.00;0.50;0.50
360233;33;87720;SPO;"2025-01-03 17:02:00";"2025-01-03 17:28:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.50;0.50;1.00
360234;33;87720;QUA;"2025-01-03 17:28:00";"2025-01-03 17:53:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.50;2.00;0.50;0.00;0.00;0.00
360235;33;87720;SPO;"2025-01-03 17:28:00";"2025-01-03 17:53:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.50;0.50;0.00
360236;7241;87721;COM;"2025-01-03 22:30:00";"2025-01-03 23:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00
360237;7241;87721;QUA;"2025-01-03 22:30:00";"2025-01-03 23:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;1.00;1.00;0.00;0.00
360238;7241;87721;ANT;"2025-01-03 22:30:00";"2025-01-03 23:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00
360239;7241;87721;SPO;"2025-01-03 22:30:00";"2025-01-03 23:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;3.00;0.00;0.00
360240;131;87722;QUA;"2025-01-04 00:33:00";"2025-01-04 00:51:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00
360241;131;87722;QUA;"2025-01-04 00:51:00";"2025-01-04 01:11:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
360242;131;87722;QUA;"2025-01-04 01:11:00";"2025-01-04 01:32:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
360243;131;87722;QUA;"2025-01-04 01:32:00";"2025-01-04 01:52:00";0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
360244;131;87722;QUA;"2025-01-04 01:52:00";"2025-01-04 02:11:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;1.00;0.00;0.00
360245;131;87722;QUA;"2025-01-04 02:11:00";"2025-01-04 02:32:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;1.00;0.00;0.00;0.00;0.00
360246;131;87722;QUA;"2025-01-04 02:32:00";"2025-01-04 02:51:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00
360247;131;87722;QUA;"2025-01-04 02:51:00";"2025-01-04 03:12:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
