"Magnitude ID";"User ID";"Obs Session ID";Shower;"Start Date";"End Date";"Mag N6";"Mag N5";"Mag N4";"Mag N3";"Mag N2";"Mag N1";"Mag 0";"Mag 1";"Mag 2";"Mag 3";"Mag 4";"Mag 5";"Mag 6";"Mag 7"
329877;194;84810;STA;"2022-10-31 18:08:00";"2022-10-31 19:12:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;0.50;0.00;0.00;0.00
329878;194;84810;STA;"2022-10-31 20:00:00";"2022-10-31 21:03:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00
329879;194;84810;ORI;"2022-10-31 18:08:00";"2022-10-31 19:12:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
329880;194;84810;ORI;"2022-10-31 20:00:00";"2022-10-31 21:03:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;0.50;0.00;0.00;0.00
329881;194;84810;NTA;"2022-10-31 18:08:00";"2022-10-31 19:12:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
329882;194;84810;NTA;"2022-10-31 20:00:00";"2022-10-31 21:03:00";0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
329883;194;84810;NUE;"2022-10-31 18:08:00";"2022-10-31 19:12:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
329884;194;84810;NUE;"2022-10-31 20:00:00";"2022-10-31 21:03:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
329885;194;84810;SPO;"2022-10-31 18:08:00";"2022-10-31 19:12:00";0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;2.00;1.50;1.50;0.00;0.00
329886;194;84810;SPO;"2022-10-31 20:00:00";"2022-10-31 21:03:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.50;0.50;0.00;0.00
329887;82;84811;STA;"2022-11-10 16:33:00";"2022-11-10 17:03:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;0.50;0.00;0.00;0.00
329888;82;84811;NTA;"2022-11-10 16:33:00";"2022-11-10 17:03:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
329889;82;84811;SPO;"2022-11-10 16:33:00";"2022-11-10 17:03:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;0.50;0.00;0.00;0.00;0.00;0.00
329890;7131;84812;LYR;"2022-04-23 22:45:00";"2022-04-23 23:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00
329891;7131;84812;SPO;"2022-04-23 22:45:00";"2022-04-23 23:15:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
329892;131;84813;STA;"2022-11-10 21:56:00";"2022-11-10 23:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
329893;131;84813;NTA;"2022-11-10 21:56:00";"2022-11-10 23:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00
329894;131;84813;LEO;"2022-11-10 21:56:00";"2022-11-10 23:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
329895;131;84813;SPO;"2022-11-10 21:56:00";"2022-11-10 23:00:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
329896;131;84814;STA;"2022-11-13 00:35:00";"2022-11-13 03:46:00";0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
329897;131;84814;NTA;"2022-11-13 00:35:00";"2022-11-13 03:46:00";0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
329898;131;84814;LEO;"2022-11-13 00:35:00";"2022-11-13 03:46:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00
329899;131;84814;NOO;"2022-11-13 00:35:00";"2022-11-13 03:46:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00
329900;131;84814;AMO;"2022-11-13 00:35:00";"2022-11-13 03:46:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
329901;131;84814;SPO;"2022-11-13 00:35:00";"2022-11-13 03:46:00";0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;4.00;0.00;0.00;0.00;0.00
329902;214;84815;STA;"2022-11-13 18:45:00";"2022-11-13 21:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;1.00;0.00;0.00;0.00
329903;214;84815;NTA;"2022-11-13 18:45:00";"2022-11-13 21:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;0.00
329904;214;84815;SPO;"2022-11-13 18:45:00";"2022-11-13 21:25:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;4.00;5.00;1.00;0.00;0.00
329905;82;84816;STA;"2022-11-12 18:25:00";"2022-11-12 19:35:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.50;0.50;0.00;0.00
329906;82;84816;NTA;"2022-11-12 18:25:00";"2022-11-12 19:35:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
329907;82;84816;SPO;"2022-11-12 18:25:00";"2022-11-12 19:35:00";0.00;0.00;0.00;0.00;0.50;0.50;0.00;0.00;1.50;1.50;0.50;0.50;0.00;0.00
329908;82;84817;STA;"2022-11-14 19:35:00";"2022-11-14 20:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00
329909;82;84817;NTA;"2022-11-14 19:35:00";"2022-11-14 20:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;0.00;0.00
329910;82;84817;SPO;"2022-11-14 19:35:00";"2022-11-14 20:45:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.50;1.00;1.50;2.00;1.00;0.00;0.00
329911;7168;84818;LEO;"2022-11-15 05:50:00";"2022-11-15 07:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00
329912;194;84819;STA;"2022-11-13 16:58:00";"2022-11-13 18:22:00";0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.50;0.50;0.00;0.00;0.00
329913;194;84819;NTA;"2022-11-13 16:58:00";"2022-11-13 18:22:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
329914;194;84819;SPO;"2022-11-13 16:58:00";"2022-11-13 18:22:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.50;0.50;0.00;0.00
329915;210;84820;STA;"2022-11-14 17:50:00";"2022-11-14 19:02:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00
329916;210;84820;NTA;"2022-11-14 17:50:00";"2022-11-14 19:02:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;0.00
329917;210;84820;SPO;"2022-11-14 17:50:00";"2022-11-14 19:02:00";0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;2.00;2.00;2.00;1.00;0.00
329918;7168;84821;LEO;"2022-11-16 05:35:00";"2022-11-16 07:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00
329919;7168;84821;NTA;"2022-11-16 05:35:00";"2022-11-16 07:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00
329920;7168;84821;SPO;"2022-11-16 05:35:00";"2022-11-16 07:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00
329933;7168;84824;LEO;"2022-11-17 05:30:00";"2022-11-17 07:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;1.00;0.00;0.00;0.00
329934;7168;84824;SPO;"2022-11-17 05:30:00";"2022-11-17 07:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00
329935;7466;84825;LEO;"2022-11-17 16:50:00";"2022-11-17 17:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
329936;7466;84825;STA;"2022-11-17 16:50:00";"2022-11-17 17:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
329937;7466;84825;SPO;"2022-11-17 16:50:00";"2022-11-17 17:30:00";0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;3.00;0.00;0.00;0.00
329938;7168;84826;LEO;"2022-11-18 05:30:00";"2022-11-18 07:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00
329939;7168;84826;SPO;"2022-11-18 05:30:00";"2022-11-18 07:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;1.00;0.00;1.00;0.00;0.00;0.00
329940;82;84827;STA;"2022-11-18 01:35:00";"2022-11-18 06:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;2.00;2.50;3.00;2.50;0.00;0.00
329941;82;84827;NTA;"2022-11-18 01:35:00";"2022-11-18 06:30:00";0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;2.00;3.50;1.50;0.00
329942;82;84827;LEO;"2022-11-18 01:35:00";"2022-11-18 04:05:00";0.00;0.00;0.00;0.00;0.00;1.00;1.00;2.00;2.50;1.50;0.50;1.50;1.00;0.00
329943;82;84827;LEO;"2022-11-18 04:35:00";"2022-11-18 06:30:00";0.00;0.00;0.00;0.00;0.00;0.50;2.50;3.00;1.00;3.00;2.50;1.50;0.00;0.00
